ID,SPECIES_CODE,SPECIES_NAME,CURRENT_SPECIES_NAME,POPULATION,PREFERRED_COMMON_NAMES,PROJECT_CODE,OBSERVATION_FOREIGN_ID,GDA94_ZONE_55_EASTINGNORTHING,LONGITUDE,LATITUDE,EASTING,NORTHING,POSITION_ACCURACY,LOCATION_DESC,OBSERVER_NAMES,OBSERVATION_DATE,DATE_ACCURACY,OBSERVATION_TYPE,OBSERVATION_TYPE_QUALIFIER,OBSERVATION_STATE,OBSERVATION_STATE_QUALIFIER,RECORD_STATUS,NOTES,PRIMARY_IDENTIFIER
3242791,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7295,POINT (597100 5286622),148.183,-42.5667,597100,5286622,2000,South east Australia,Unknown Unknown (23130),30-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3248058,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7300,POINT (597100 5286622),148.183,-42.5667,597100,5286622,2000,South east Australia,Unknown Unknown (23130),30-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3254602,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7040,POINT (595660 5277391),148.16701,-42.65,595660,5277391,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3255090,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS373435971,POINT (589035 5284184),148.08514,-42.58963,589035,5284184,-1,Maria Island National Park--Reservoir Circuit,S27511198 eBird - Traveling Count (42214),07-Feb-2016,Day,Not Recorded,,Present,,Accepted,,
3257234,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7080,POINT (595787 5286641),148.16701,-42.5667,595787,5286641,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3258079,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18125,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3258759,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7065,POINT (595583 5271839),148.16701,-42.7,595583,5271839,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3268557,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7041,POINT (595660 5277391),148.16701,-42.65,595660,5277391,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3273601,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7052,POINT (595608 5273693),148.16701,-42.6833,595608,5273693,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3286231,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18124,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3290273,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18118,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3291122,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS366544527,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Santiago Imberti (45523),15-Oct-1996,Day,Not Recorded,,Present,,Accepted,,
3292208,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7263,POINT (595787 5286641),148.16701,-42.5667,595787,5286641,2000,South east Australia,Unknown Unknown (23130),30-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3292592,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS276163143,POINT (588360 5278204),148.07785,-42.64355,588360,5278204,-1,Maria Island National Park,Ryan Steiner (41510),12-Oct-2014,Day,Not Recorded,,Present,,Accepted,,
3304981,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-7055,POINT (595608 5273693),148.16701,-42.6833,595608,5273693,2000,South east Australia,Unknown Unknown (23130),28-Mar-1985,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3314991,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (587716 5285323),148.06889,-42.57952,587716,5285323,100,Maria Island,Unknown Unknown (23130),27-Oct-2002,Day,Not Recorded,,Present,,Accepted,,
3315331,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (584137 5279846),148.02609,-42.62924,584137,5279846,100,"Return Point, Maria Island National Park",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3320556,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3330265,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18102,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3338565,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (587577 5276171),148.0686,-42.66194,587577,5276171,100,Maria Island Bird Walk,Unknown Unknown (23130),15-Nov-2009,Day,Not Recorded,,Present,,Accepted,,
3347242,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18099,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3351568,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18095,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3355923,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18103,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3363473,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18109,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3370016,B76-00593,Puffinus tenuirostris,Ardenna tenuirostris,,short-tailed shearwater,dr7452,BT-68-18123,POINT (583497 5288654),148.017,-42.55,583497,5288654,2000,South east Australia,Unknown Unknown (23130),21-Jan-1989,Day,Not Recorded,,Present,,Accepted,"Data from Reid, T.A., Hindell, M.A., Eades, D.W. and Newman, M. 2002 Seabird Atlas of South-eastern Australian Waters, Birds Australia Monograph 4, Birds Australia, Melbourne",
3385806,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (588893 5284886),148.0833,-42.58333,588893,5284886,100,Maria Island,Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3395135,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (585527 5281587),148.04279,-42.61341,585527,5281587,100,"Coxswains Creek, Maria Island National Park",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3450014,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (588229 5270231),148.07748,-42.71536,588229,5270231,100,"Cape Maurouard, Maria Island",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
3463374,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr359,,POINT (587723 5285120),148.06902,-42.58135,587723,5285120,100,"Darlington, Maria Island",Unknown Unknown (23130),01-Jan-1900,Unknown,Not Recorded,,Present,,Accepted,,
4399326,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr2009,URN:CornellLabOfOrnithology:EBIRD:OBS675360095,POINT (588364 5278204),148.077896118164,-42.6435508728027,588364,5278204,10000,Maria Island National Park,Observer 634197 (50317),10-Nov-2018,Day,Sighting,,Present,,Accepted,Origional Name: Ardenna tenuirostris | ID issue: noIssue,
4414749,2008-00322,Ardenna tenuirostris,,,short-tailed shearwater,dr9941,4660,POINT (589886 5268450),148.098,-42.7312,589886,5268450,200,Wedge Island,Unknown Unknown (23130),29-Nov-2010,Day,Capture,,Present,,Accepted,Origional Name: Puffinus tenuirostris | ID issue: noIssue,
